balancing_authority,date,daily_peak_mw,daily_min_mw,daily_max_ramp_mw,daily_ramp_std,hours_observed,daily_range_mw,pct_hours_near_peak,z_daily_peak_mw,z_daily_max_ramp_mw,z_pct_hours_near_peak,fragility_z,fragility_01
CISO,2025-04-19,25324.0,17886.0,2083.0,882.6835523692444,24,7438.0,0.125,-0.9816081751115036,-0.46483551637521553,-1.2034493054437976,-2.6498929969305167,0.10404483186862123
CISO,2025-04-20,23868.0,16129.0,1804.0,902.2226168536893,24,7739.0,0.125,-1.319492364607618,-0.9019898166067387,-1.2034493054437976,-3.4249314866581546,0.022733001493243227
CISO,2025-04-21,24295.0,16514.0,1912.0,956.038198102923,24,7781.0,0.2916666666666667,-1.2204013282650075,-0.7327687971622782,0.8090199869370883,-1.1441501384901973,0.26201725455108926
CISO,2025-04-22,27048.0,20288.0,1903.0,992.0318767888547,24,6760.0,0.125,-0.5815310166696758,-0.7468705487826498,-1.2034493054437976,-2.531850870896123,0.1164290185335062
CISO,2025-04-23,26983.0,20814.0,1583.0,943.9277781495355,24,6169.0,0.16666666666666666,-0.5966151322721809,-1.248266161951422,-0.7003319823485763,-2.545213276572179,0.11502712472030957
CISO,2025-04-24,26559.0,20877.0,1718.0,1006.9008377697623,24,5682.0,0.20833333333333334,-0.6950099786639066,-1.0367398876458462,-0.19721465925335463,-1.9289645255631074,0.17967980271659478
CISO,2025-04-25,26853.0,21079.0,1366.0,865.9227203444287,24,5774.0,0.3333333333333333,-0.6267833634771911,-1.5882750621314954,1.3121373100323093,-0.9029211155763772,0.28732538266699703
CISO,2025-04-26,25368.0,20100.0,1592.0,862.2940543874138,24,5268.0,0.20833333333333334,-0.9713973891651924,-1.2341644103310503,-0.19721465925335463,-2.4027764587495977,0.12997063852446708
CISO,2025-04-27,23653.0,20017.0,1415.0,602.7108086309551,24,3636.0,0.16666666666666666,-1.3693859777543655,-1.5114988588650273,-0.7003319823485763,-3.5812168189679694,0.006336594605888508
CISO,2025-04-28,24457.0,19657.0,1688.0,875.9924020251528,24,4800.0,0.375,-1.1828070709172256,-1.0837457263804187,1.8152546331275308,-0.4512981641701135,0.33470662799234663
CISO,2025-04-29,25826.0,20555.0,1788.0,887.7694528700994,24,5271.0,0.125,-0.8651123899967718,-0.9270595972651773,-1.2034493054437976,-2.9956212927057466,0.06777334223986359
CISO,2025-04-30,26718.0,20793.0,1576.0,948.5824167932248,24,5925.0,0.125,-0.6581119112670094,-1.2592341909894889,-1.2034493054437976,-3.120795407700296,0.054640915217559656
CISO,2025-05-01,27298.0,20731.0,1967.0,1040.7815198692997,24,6567.0,0.125,-0.5235151874292716,-0.6465914261488954,-1.2034493054437976,-2.373555919021965,0.133036261201665
CISO,2025-05-02,26988.0,21111.0,1588.0,921.1672612443442,24,5877.0,0.125,-0.5954548156873728,-1.24043185549566,-1.2034493054437976,-3.0393359766268304,0.06318709134908065
CISO,2025-05-03,26922.0,20428.0,1517.0,850.8925194818349,24,6494.0,0.125,-0.6107709946068396,-1.3516790071674811,-1.2034493054437976,-3.165899307218118,0.04990891716137271
CISO,2025-05-04,24138.0,18568.0,1942.0,859.3040061584724,24,5570.0,0.125,-1.2568352690279814,-0.6857629584277057,-1.2034493054437976,-3.146047532899485,0.05199163192643457
CISO,2025-05-05,26054.0,18988.0,1669.0,920.0329349807404,24,7066.0,0.125,-0.8122019537295231,-1.1135160909123143,-1.2034493054437976,-3.129167350085635,0.053762587278790644
CISO,2025-05-06,27191.0,20620.0,1462.0,858.5827173946001,24,6571.0,0.16666666666666666,-0.5483459623441646,-1.4378563781808638,-0.7003319823485763,-2.6865343228736043,0.10020067016658721
CISO,2025-05-07,27136.0,20991.0,1576.0,861.9750786605631,24,6145.0,0.125,-0.5611094447770535,-1.2592341909894889,-1.2034493054437976,-3.02379294121034,0.06481776218163283
CISO,2025-05-08,27329.0,20904.0,1919.0,951.4239975890904,24,6425.0,0.125,-0.5163212246034614,-0.7218007681242112,-1.2034493054437976,-2.4415712981714703,0.1259005446590387
CISO,2025-05-09,29107.0,21406.0,2552.0,1048.9021037200785,24,7701.0,0.16666666666666666,-0.10371264704570642,0.27002242917526603,-0.7003319823485763,-0.5340222002190167,0.326027778004472
CISO,2025-05-10,32240.0,21610.0,2453.0,1144.2965277751484,24,10630.0,0.16666666666666666,0.6233417249950397,0.11490316135117717,-0.7003319823485763,0.03791290399764058,0.38603136595031934
CISO,2025-05-11,32624.0,20578.0,2184.0,1201.222888366781,24,12046.0,0.125,0.7124540387083006,-0.30658252596882185,-1.2034493054437976,-0.7975777927043188,0.2983772962352659
CISO,2025-05-12,28220.0,21141.0,2061.0,999.3492629082999,24,7079.0,0.2916666666666667,-0.3095528091906607,-0.4993064647805686,0.8090199869370883,0.0001607129658590667,0.38207065974777465
CISO,2025-05-13,26815.0,20989.0,1828.0,881.2355610904697,24,5826.0,0.25,-0.6356017695217325,-0.8643851456190808,0.30590266384186665,-1.1940842512989465,0.25677850297363297
CISO,2025-05-14,26594.0,21102.0,1704.0,864.6634167555387,24,5492.0,0.16666666666666666,-0.68688776257025,-1.0586759457219799,-0.7003319823485763,-2.445895690640806,0.12544685845944523
CISO,2025-05-15,27127.0,21186.0,1589.0,919.1702149536673,24,5941.0,0.20833333333333334,-0.5631980146297081,-1.2388649942045074,-0.19721465925335463,-1.9992776680875701,0.17230302028077274
CISO,2025-05-16,28022.0,21464.0,1745.0,980.9722883113378,24,6558.0,0.16666666666666666,-0.35550134594906085,-0.994434632784731,-0.7003319823485763,-2.050267961082368,0.16695346137532938
CISO,2025-05-17,27631.0,20895.0,1397.0,713.0674043794218,24,6736.0,0.16666666666666666,-0.4462381028810531,-1.5397023621057706,-0.7003319823485763,-2.6862724473354,0.10022814438835058
CISO,2025-05-18,24706.0,18857.0,1379.0,716.344088592116,24,5849.0,0.16666666666666666,-1.1250233049937828,-1.567905865346514,-0.7003319823485763,-3.393261152688873,0.02605564012058
CISO,2025-05-19,26504.0,18889.0,2494.0,1084.223383816496,24,7615.0,0.2916666666666667,-0.7077734610967955,0.1791444742884261,0.8090199869370883,0.28039100012871887,0.4114705384348801
CISO,2025-05-20,29659.0,22220.0,3052.0,1110.4621565307648,24,7439.0,0.16666666666666666,0.024386303917106174,1.0534530747514723,-0.7003319823485763,0.3775073963200022,0.42165933813765183
CISO,2025-05-21,31150.0,22484.0,2196.0,1097.0902093885588,24,8666.0,0.20833333333333334,0.37039270950687714,-0.2877801904749929,-0.19721465925335463,-0.11460214022147042,0.3700305123545248
CISO,2025-05-22,32012.0,22552.0,2148.0,1047.6155396139272,24,9460.0,0.20833333333333334,0.570431288727791,-0.3629895324503087,-0.19721465925335463,0.010227097024127718,0.3831267571208574
CISO,2025-05-23,30108.0,22273.0,1879.0,1026.3576798351155,24,7835.0,0.20833333333333334,0.1285827332328722,-0.7844752197703078,-0.19721465925335463,-0.8531071457907902,0.292551529645779
CISO,2025-05-24,28152.0,20855.0,1486.0,766.0791148079468,24,7297.0,0.16666666666666666,-0.32533311474405063,-1.400251707193206,-0.7003319823485763,-2.4259168042858326,0.1275429089652149
CISO,2025-05-25,26105.0,19428.0,1706.0,865.6242909273502,24,6677.0,0.16666666666666666,-0.8003667245644807,-1.0555422231396752,-0.7003319823485763,-2.5562409300527325,0.11387017741880932
CISO,2025-05-26,25503.0,19853.0,2740.0,1047.8293885629625,24,5650.0,0.16666666666666666,-0.940068841375374,0.5645923519119196,-0.7003319823485763,-1.0758084718120307,0.26918720298869336
CISO,2025-05-27,27202.0,20943.0,2066.0,1043.0381756530128,24,6259.0,0.20833333333333334,-0.5457932658575868,-0.49147215832480656,-0.19721465925335463,-1.2344800834357479,0.25254044371062256
CISO,2025-05-28,29674.0,22072.0,2150.0,1158.4835282147637,24,7602.0,0.16666666666666666,0.02786725367153043,-0.35985580986800386,-0.7003319823485763,-1.0323205385450498,0.2737496647245268
CISO,2025-05-29,28805.0,22010.0,2429.0,994.2665775202911,24,6795.0,0.16666666666666666,-0.17379576876811476,0.07729849036351927,-0.7003319823485763,-0.7968292607531717,0.29845582717772734
CISO,2025-05-30,30792.0,22604.0,2721.0,1137.003440749131,24,8188.0,0.25,0.28731404203461824,0.5348219873800237,0.30590266384186665,1.1280386932565087,0.5004000385244928
CISO,2025-05-31,36147.0,23673.0,2397.0,1264.3297409460001,24,12474.0,0.16666666666666666,1.5300131043640772,0.027158929046642057,-0.7003319823485763,0.856840051062143,0.4719476993382281
CISO,2025-06-01,34298.0,22367.0,2134.0,1047.6563483678044,24,11931.0,0.20833333333333334,1.1009280313020475,-0.3849255905264425,-0.19721465925335463,0.5187877815222504,0.43648152680207575
CISO,2025-06-02,29965.0,21868.0,1904.0,992.1346761300657,24,8097.0,0.25,0.09539767890736098,-0.7453036874914974,0.30590266384186665,-0.34400334474226985,0.3459632794659264
CISO,2025-06-03,30965.0,23001.0,1825.0,1043.1568509000504,24,7964.0,0.20833333333333334,0.327460995868978,-0.869085729492538,-0.19721465925335463,-0.7388393928769146,0.30453973444522553
CISO,2025-06-04,29875.0,22714.0,3027.0,1063.4620350534383,24,7161.0,0.375,0.07451198038081544,1.0142815424726621,1.8152546331275308,2.904048155981008,0.6867270172386327
CISO,2025-06-05,30690.0,22912.0,3511.0,1285.5911958418535,24,7778.0,0.3333333333333333,0.2636435837045333,1.7726424073904299,1.3121373100323093,3.348423301127273,0.7333478714337125
CISO,2025-06-06,29938.0,22642.0,2676.0,1098.631309231258,24,7296.0,0.3333333333333333,0.08913196934939732,0.4643132292781652,1.3121373100323093,1.8655825086598719,0.5777781796198624
CISO,2025-06-07,29935.0,22255.0,3112.0,1076.7374760782243,24,7680.0,0.20833333333333334,0.08843577939851247,1.1474647522206172,-0.19721465925335463,1.038685872365775,0.49102574097395174
CISO,2025-06-08,28763.0,21073.0,2584.0,1060.7563535829831,24,7690.0,0.16666666666666666,-0.18354242808050267,0.3201619904921432,-0.7003319823485763,-0.5637124199369358,0.32291287965876597
CISO,2025-06-09,30091.0,21810.0,3608.0,1333.0160956387153,24,8281.0,0.20833333333333334,0.12463765684452471,1.9246279526322139,-0.19721465925335463,1.852050950223384,0.5763585394356842
CISO,2025-06-10,31970.0,22796.0,2830.0,1231.0498811106759,24,9174.0,0.16666666666666666,0.5606846294154031,0.7056098681156368,-0.7003319823485763,0.5659625151824634,0.44143078286125664
CISO,2025-06-11,32284.0,23013.0,2669.0,1160.3206820292946,24,9271.0,0.16666666666666666,0.6335525109413508,0.45334520024009833,-0.7003319823485763,0.38656572883287277,0.42260967751631817
CISO,2025-06-12,31187.0,22892.0,3014.0,1131.6462413580095,24,8295.0,0.16666666666666666,0.37897905223445694,0.9939123456876807,-0.7003319823485763,0.6725594155735612,0.4526142133592541
CISO,2025-06-13,30334.0,22404.0,2127.0,1034.2687362772692,24,7930.0,0.16666666666666666,0.18102904286619764,-0.39589361956450936,-0.7003319823485763,-0.915196559046888,0.2860375256244294
CISO,2025-06-14,30073.0,21814.0,2197.0,1029.3368767304032,24,8259.0,0.20833333333333334,0.12046051713921561,-0.28621332918384046,-0.19721465925335463,-0.36296747129797946,0.3439736907394917
CISO,2025-06-15,30018.0,20936.0,2190.0,1084.1453982585626,24,9082.0,0.16666666666666666,0.10769703470632667,-0.2971813582219074,-0.7003319823485763,-0.889816305864157,0.2887002512426159
CISO,2025-06-16,32311.0,21938.0,2915.0,1375.0908586581531,24,10373.0,0.16666666666666666,0.6398182204993145,0.8387930778635918,-0.7003319823485763,0.77827931601433,0.4637056349155726
CISO,2025-06-17,34708.0,23268.0,3531.0,1446.3565713618957,24,11440.0,0.16666666666666666,1.1960739912563105,1.803979633213478,-0.7003319823485763,2.299721642121212,0.6233251402511046
CISO,2025-06-18,34847.0,23978.0,3525.0,1336.7439241831548,24,10869.0,0.16666666666666666,1.2283307923139752,1.7945784654665635,-0.7003319823485763,2.3225772754319625,0.6257229997168179
CISO,2025-06-19,36124.0,23257.0,3322.0,1425.2647554712091,24,12867.0,0.16666666666666666,1.52467564807396,1.476505623362624,-0.7003319823485763,2.300849289088008,0.6234434453934978
CISO,2025-06-20,31662.0,22442.0,2456.0,1220.8429346211954,24,9220.0,0.20833333333333334,0.48920912779122505,0.1196037452246344,-0.19721465925335463,0.4115982137625049,0.42523591762626134
CISO,2025-06-21,28672.0,20520.0,1820.0,915.2004136261354,24,8152.0,0.20833333333333334,-0.2046601899240098,-0.8769200359483,-0.19721465925335463,-1.2787948851256645,0.2478912324960991
CISO,2025-06-22,26254.0,20082.0,1803.0,947.2624745297229,24,6172.0,0.16666666666666666,-0.7657892903371997,-0.9035566778978911,-0.7003319823485763,-2.369677950583667,0.13344311159172337
CISO,2025-06-23,28184.0,20997.0,2542.0,1159.489567857777,24,7187.0,0.375,-0.3179070886012789,0.2543538162637419,1.8152546331275308,1.7517013607899938,0.5658305348237919
CISO,2025-06-24,30117.0,22139.0,2545.0,1089.7459940379406,24,7978.0,0.20833333333333334,0.13067130308552677,0.25905440013719916,-0.19721465925335463,0.1925110439693713,0.40225076395485954
CISO,2025-06-25,29676.0,22511.0,2537.0,1163.190465044747,24,7165.0,0.3333333333333333,0.028331380305453662,0.24651950980797985,1.3121373100323093,1.5869882001457427,0.5485499368194213
CISO,2025-06-26,32112.0,22973.0,3387.0,1270.4201518863122,24,9139.0,0.20833333333333334,0.5936376204239527,1.5783516072875305,-0.19721465925335463,1.9747745684581288,0.589233876804365
CISO,2025-06-27,32818.0,22948.0,2640.0,1250.037303066581,24,9870.0,0.16666666666666666,0.7574743221988542,0.4079062227966784,-0.7003319823485763,0.46504856264695626,0.4308435690649977
CISO,2025-06-28,34439.0,22623.0,2524.0,1244.1834992114889,24,11816.0,0.16666666666666666,1.1336489589936354,0.22615031302299848,-0.7003319823485763,0.6594672896680576,0.4512406754834056
CISO,2025-06-29,34504.0,21876.0,2815.0,1346.3356542261592,24,12628.0,0.16666666666666666,1.1487330745961406,0.6821069487483505,-0.7003319823485763,1.1305080409959147,0.5006591058962242
CISO,2025-06-30,33954.0,22802.0,3070.0,1412.6716876547957,24,11152.0,0.16666666666666666,1.0210982502672512,1.0816565779922158,-0.7003319823485763,1.402422845910891,0.5291865800627915
CISO,2025-07-01,35887.0,23611.0,2517.0,1343.8321090518862,24,12276.0,0.16666666666666666,1.4696766419540568,0.21518228398493158,-0.7003319823485763,0.984526943590412,0.4853437500944509
CISO,2025-07-02,35487.0,24428.0,2345.0,1286.5259696765447,24,11059.0,0.16666666666666666,1.3768513151694102,-0.054317858093283405,-0.7003319823485763,0.6222014747275504,0.4473309965920932
CISO,2025-07-03,34009.0,23742.0,2175.0,1197.5872090116886,24,10267.0,0.20833333333333334,1.03386173270014,-0.32068427758919354,-0.19721465925335463,0.5159627958575919,0.4361851482889798
CISO,2025-07-04,32562.0,22554.0,2353.0,1111.6590910808084,24,10008.0,0.16666666666666666,0.6980661130566803,-0.0417829677640641,-0.7003319823485763,-0.04404883705596008,0.3774324908310165
CISO,2025-07-05,29506.0,21741.0,1755.0,898.3790707213436,24,7765.0,0.20833333333333334,-0.011119383578021228,-0.9787660198732069,-0.19721465925335463,-1.1871000627045827,0.2575112371098358
CISO,2025-07-06,30993.0,21240.0,2416.0,1106.0734670412965,24,9753.0,0.20833333333333334,0.33395876874390323,0.0569292935785379,-0.19721465925335463,0.19367340306908648,0.40237271086098614
CISO,2025-07-07,32165.0,23238.0,2606.0,1320.8196997879106,24,8927.0,0.16666666666666666,0.6059369762229184,0.3546329388974963,-0.7003319823485763,0.2602379327718385,0.4093562140288211
CISO,2025-07-08,34259.0,23809.0,2662.0,1307.7642215085912,24,10450.0,0.16666666666666666,1.0918775619405443,0.4423771712020314,-0.7003319823485763,0.8339227507939995,0.46954337018972386
CISO,2025-07-09,35238.0,24426.0,3867.0,1450.8154228930528,24,10812.0,0.20833333333333334,1.3190675492459674,2.330445027040689,-0.19721465925335463,3.4522979170333015,0.7442456981362634
CISO,2025-07-10,36823.0,24629.0,4241.0,1576.2887843037324,24,12194.0,0.16666666666666666,1.6868879066301303,2.916451149931691,-0.7003319823485763,3.903007074213245,0.7915310743117406
CISO,2025-07-11,39513.0,24917.0,3029.0,1620.1278711387504,24,14596.0,0.16666666666666666,2.3111382292568803,1.0174152650549668,-0.7003319823485763,2.628221511963271,0.6577891391994897
CISO,2025-07-12,37780.0,24213.0,2211.0,1305.8604297383858,24,13567.0,0.16666666666666666,1.908972500962398,-0.2642772711077067,-0.7003319823485763,0.944363247506115,0.48113004498620243
CISO,2025-07-13,34493.0,22965.0,2325.0,1265.0244648777075,24,11528.0,0.16666666666666666,1.1461803781095627,-0.08565508391633166,-0.7003319823485763,0.36019331184465475,0.4198428607386272
CISO,2025-07-14,34164.0,24120.0,2466.0,1349.829263894759,24,10044.0,0.20833333333333334,1.0698315468291908,0.13527235813615854,-0.19721465925335463,1.0078892457119948,0.4877947658471732
CISO,2025-07-15,36645.0,24842.0,2830.0,1269.4180560741038,24,11803.0,0.16666666666666666,1.6455806362109626,0.7056098681156368,-0.7003319823485763,1.6508585219780232,0.555250781801549
CISO,2025-07-16,34443.0,24413.0,2148.0,1059.364175589178,24,10030.0,0.20833333333333334,1.134577212261482,-0.3629895324503087,-0.19721465925335463,0.5743730205578186,0.4423131565698093
CISO,2025-07-17,33355.0,24038.0,2047.0,1061.665058129057,24,9317.0,0.20833333333333334,0.8820923234072426,-0.5212425228567024,-0.19721465925335463,0.16363514129718565,0.3992212982816879
CISO,2025-07-18,33756.0,24184.0,2291.0,1123.9252958502952,24,9572.0,0.20833333333333334,0.975149713508851,-0.13892836781551368,-0.19721465925335463,0.6390066864399828,0.4490940864802661
CISO,2025-07-19,32957.0,23452.0,2829.0,1216.4691838934182,24,9505.0,0.25,0.7897311232565191,0.7040430068244844,0.30590266384186665,1.7996767939228702,0.5708637948912455
CISO,2025-07-20,31770.0,22353.0,2280.0,1175.4585290954285,24,9417.0,0.16666666666666666,0.5142719660230797,-0.15616384201819022,-0.7003319823485763,-0.34222385834368685,0.3461499712213871
CISO,2025-07-21,31078.0,22676.0,2563.0,1283.4228514327267,24,8402.0,0.4166666666666667,0.3536841506856407,0.28725790337794255,2.3183719562227525,2.959314010286336,0.6925251393066146
CISO,2025-07-22,31299.0,23300.0,2288.0,1099.260301359477,24,7999.0,0.2916666666666667,0.4049701437341581,-0.14362895168897094,0.8090199869370883,1.0703611789822753,0.49434890129802034
CISO,2025-07-23,30883.0,23354.0,2765.0,1118.1059262515519,24,7529.0,0.2916666666666667,0.3084318038781254,0.6037638841907299,0.8090199869370883,1.7212156750059435,0.5626321815236598
CISO,2025-07-24,32038.0,23343.0,2501.0,1187.0702876214293,24,8695.0,0.2916666666666667,0.576464934968793,0.190112503326493,0.8090199869370883,1.5755974252323743,0.5473548932572294
CISO,2025-07-25,32199.0,23247.0,2428.0,1193.2433331780712,24,8952.0,0.20833333333333334,0.6138271289996133,0.07573162907236686,-0.19721465925335463,0.49234409881862556,0.4337072333044031
CISO,2025-07-26,30278.0,22472.0,1780.0,883.2681152434958,24,7806.0,0.20833333333333334,0.1680334971163471,-0.9395944875943966,-0.19721465925335463,-0.9687756497314042,0.2804163674611266
CISO,2025-07-27,28395.0,21216.0,2085.0,973.778334409437,24,7179.0,0.16666666666666666,-0.2689417287223777,-0.4617017937929107,-0.7003319823485763,-1.4309755048638646,0.23192546446963516
CISO,2025-07-28,29682.0,22702.0,2533.0,1151.2330597976304,24,6980.0,0.4583333333333333,0.029723760207223365,0.24025206464337018,2.8214892793179733,3.091465104168567,0.7063895440711427
CISO,2025-07-29,33780.0,23654.0,2567.0,1328.0178320786363,24,10126.0,0.16666666666666666,0.9807192331159299,0.29352534854255224,-0.7003319823485763,0.5739125993099059,0.4422648522663358
CISO,2025-07-30,34661.0,23608.0,2817.0,1298.7677095638765,24,11053.0,0.16666666666666666,1.1851670153591145,0.6852406713306554,-0.7003319823485763,1.1700757043411936,0.5048102792546106
CISO,2025-07-31,34821.0,23299.0,3048.0,1327.710672030314,24,11522.0,0.16666666666666666,1.2222971460729732,1.0471856295868627,-0.7003319823485763,1.5691507933112596,0.5466785559550055
CISO,2025-08-01,35140.0,23776.0,2911.0,1297.6457919822633,24,11364.0,0.16666666666666666,1.296325344183729,0.8325256326989822,-0.7003319823485763,1.4285189945341348,0.5319244126200489
CISO,2025-08-02,34544.0,23192.0,2419.0,1157.685283477211,24,11352.0,0.20833333333333334,1.1580156072746053,0.061629877451995135,-0.19721465925335463,1.022430825473246,0.48932037068178263
CISO,2025-08-03,33025.0,21989.0,2769.0,1329.381056264013,24,11036.0,0.20833333333333334,0.805511428809909,0.6100313293553395,-0.19721465925335463,1.218328098911894,0.5098725962550442
CISO,2025-08-04,32748.0,23080.0,3028.0,1457.7204335258666,24,9668.0,0.25,0.741229890011541,1.0158484037638145,0.30590266384186665,2.062980957617222,0.5984878984412121
CISO,2025-08-05,34757.0,23652.0,3369.0,1406.774445524125,24,11105.0,0.16666666666666666,1.2074450937874297,1.5501481040467873,-0.7003319823485763,2.0572612154856404,0.5978878215312801
CISO,2025-08-06,35552.0,24654.0,3724.0,1457.9114603044168,24,10898.0,0.16666666666666666,1.3919354307719152,2.106383862405894,-0.7003319823485763,2.7979873108292326,0.6755998260542555
CISO,2025-08-07,39804.0,25504.0,4815.0,1738.200976834832,24,14300.0,0.125,2.3786686544927105,3.815829531053176,-1.2034493054437976,4.991048880102089,0.9056811093543149
CISO,2025-08-08,41198.0,25690.0,3544.0,1627.0960439482003,24,15508.0,0.16666666666666666,2.7021649183372047,1.8243488299984594,-0.7003319823485763,3.826181765987088,0.7834710792097985
CISO,2025-08-09,40577.0,24588.0,2703.0,1466.4188997325266,24,15989.0,0.16666666666666666,2.5580535985040407,0.5066184841392803,-0.7003319823485763,2.3643401002947444,0.6301044746709618
CISO,2025-08-10,37498.0,23356.0,3114.0,1417.111879743496,24,14142.0,0.16666666666666666,1.843530645579222,1.1505984748029219,-0.7003319823485763,2.2937971380335673,0.6227035810926658
CISO,2025-08-11,37018.0,24557.0,3713.0,1543.5887127503993,24,12461.0,0.16666666666666666,1.7321402534376458,2.0891483882032174,-0.7003319823485763,3.120956659292287,0.7094835998625768
CISO,2025-08-12,38848.0,25193.0,3191.0,1462.0069681776486,24,13655.0,0.16666666666666666,2.156816123477405,1.2712467942216576,-0.7003319823485763,2.727730935350486,0.6682289992354168
CISO,2025-08-13,37768.0,24970.0,2821.0,1466.1835100508144,24,12798.0,0.125,1.9061877411588584,0.691508116495265,-1.2034493054437976,1.394246552210326,0.5283287782693435
CISO,2025-08-14,36655.0,24649.0,3263.0,1434.3375478202322,24,12006.0,0.20833333333333334,1.6479012693805788,1.3840608071846314,-0.19721465925335463,2.8347474173118554,0.6794564494123371
CISO,2025-08-15,35293.0,24225.0,2601.0,1230.8604860957576,24,11068.0,0.20833333333333334,1.3318310316788564,0.34679863244173426,-0.19721465925335463,1.481415004867236,0.5374739065829239
CISO,2025-08-16,34674.0,23514.0,2877.0,1213.596054730721,24,11160.0,0.20833333333333334,1.1881838384796155,0.7792523487998002,-0.19721465925335463,1.7702215280260611,0.5677735463216491
CISO,2025-08-17,31783.0,22347.0,2319.0,1019.1644595707672,24,9436.0,0.20833333333333334,0.5172887891435807,-0.09505625166324613,-0.19721465925335463,0.22501787822697988,0.40566116257148055
CISO,2025-08-18,31999.0,22657.0,3354.0,1339.8462246829304,24,9342.0,0.25,0.5674144656072899,1.526645184679501,0.30590266384186665,2.3999623141286577,0.6338417179785509
CISO,2025-08-19,35258.0,24098.0,3055.0,1402.7898283549937,24,11160.0,0.16666666666666666,1.3237088155851997,1.0581536586249296,-0.7003319823485763,1.681530491861553,0.5584686787776394
CISO,2025-08-20,37701.0,25183.0,2994.0,1493.2409013594404,24,12518.0,0.125,1.8906394989224302,0.9625751198646324,-1.2034493054437976,1.6497653133432653,0.5551360896975406
CISO,2025-08-21,40881.0,25610.0,4180.0,1812.1550686278542,24,15271.0,0.125,2.628600846860372,2.820872611171394,-1.2034493054437976,4.246024152587969,0.8275181212291974
CISO,2025-08-22,43860.0,27293.0,3075.0,1687.7355933234965,24,16567.0,0.16666666666666666,3.319917468089029,1.0894908844479778,-0.7003319823485763,3.7090763701884306,0.7711851679867725
CISO,2025-08-23,43028.0,26425.0,3472.0,1594.146474981409,24,16603.0,0.16666666666666666,3.1268407883769638,1.7115348170354858,-0.7003319823485763,4.138043623063874,0.8161895296600326
CISO,2025-08-24,38020.0,25201.0,3638.0,1408.1160086585835,24,12819.0,0.20833333333333334,1.964667697033186,1.9716337913667863,-0.19721465925335463,3.7390868291466175,0.7743336636816803
CISO,2025-08-25,38905.0,26677.0,4097.0,1540.4367105006202,24,12228.0,0.125,2.170043732544217,2.690823124005744,-1.2034493054437976,3.657417551106164,0.7657654718164755
CISO,2025-08-26,40192.0,26421.0,3539.0,1528.2112015193695,24,13771.0,0.16666666666666666,2.468709221473818,1.8165145235426974,-0.7003319823485763,3.5848917626679393,0.758156553439529
CISO,2025-08-27,38730.0,24910.0,4201.0,1601.14244482594,24,13820.0,0.125,2.129432652075934,2.8537766982855945,-1.2034493054437976,3.7797600449177313,0.7786008241716892
CISO,2025-08-28,38959.0,26067.0,2538.0,1251.1128234901316,24,12892.0,0.16666666666666666,2.1825751516601444,0.24808637109913226,-0.7003319823485763,1.7303295404107002,0.5635883470401827
CISO,2025-08-29,35843.0,25164.0,3376.0,1352.7155772633857,24,10679.0,0.2916666666666667,1.4594658560077458,1.5611161330848542,0.8090199869370883,3.829601976029688,0.7838299046649443
CISO,2025-08-30,38175.0,23869.0,4481.0,1541.2220018731798,24,14306.0,0.16666666666666666,2.0006375111622368,3.2924978598082704,-0.7003319823485763,4.592803388621931,0.8638998684479783
CISO,2025-08-31,38953.0,23449.0,4326.0,1719.3824388467194,24,15504.0,0.125,2.1811827717583747,3.0496343596796462,-1.2034493054437976,4.027367825994224,0.8045781687311714
CISO,2025-09-01,39587.0,23966.0,4183.0,1688.2461356368487,24,15621.0,0.125,2.32831091471204,2.8255731950448513,-1.2034493054437976,3.950434804313094,0.7965068730573273
CISO,2025-09-02,41525.0,27360.0,2897.0,1589.8273422799311,24,14165.0,0.125,2.7780496229836533,0.8105895746228484,-1.2034493054437976,2.385189892162704,0.6322918947309968
CISO,2025-09-03,42408.0,26701.0,4682.0,1746.1630602469559,24,15707.0,0.16666666666666666,2.982961531860761,3.607436979329905,-0.7003319823485763,5.89006652884209,1.0
CISO,2025-09-04,42063.0,26522.0,3822.0,1702.9967427441256,24,15541.0,0.16666666666666666,2.9028996875090036,2.25993626893883,-0.7003319823485763,4.462503974099258,0.8502297294392668
CISO,2025-09-05,39517.0,24988.0,2663.0,1394.5503534852364,24,14529.0,0.16666666666666666,2.3120664825247266,0.4439440324931838,-0.7003319823485763,2.055678532669334,0.5977217770852258
CISO,2025-09-06,36797.0,23892.0,2432.0,1234.4258236647656,24,12905.0,0.16666666666666666,1.6808542603891283,0.0819990742369765,-0.7003319823485763,1.0625213522775285,0.493526399360842
CISO,2025-09-07,34593.0,22653.0,3176.0,1383.1000460266207,24,11940.0,0.16666666666666666,1.1693867098057245,1.2477438748543717,-0.7003319823485763,1.7167986023115198,0.5621687719376263
CISO,2025-09-08,35412.0,24069.0,3273.0,1475.9809259745125,24,11343.0,0.20833333333333334,1.3594465663972888,1.3997294200961556,-0.19721465925335463,2.5619613272400894,0.6508375658618275
CISO,2025-09-09,36444.0,24356.0,3315.0,1389.042958507659,24,12088.0,0.16666666666666666,1.5989359095016775,1.465537594324557,-0.7003319823485763,2.3641415214776584,0.630083641115848
CISO,2025-09-10,33240.0,24259.0,2624.0,1109.1782039165205,24,8981.0,0.25,0.8554050419566567,0.38283644213823975,0.30590266384186665,1.5441441479367632,0.5440550267575551
